Host ISO,txEUI,rxEUI,timestamp,snr
2016-04-08 11:10:51.004085,0xdeca010000000016,0xdeca020000000001,92951651878,99
2016-04-08 11:10:51.028085,0xdeca030000000002,0xdeca020000000001,94822366851,205
2016-04-08 11:10:51.079085,0xdeca010000000050,0xdeca020000000001,98125723662,94
2016-04-08 11:10:51.128085,0xdeca030000000002,0xdeca020000000001,101212148929,206
2016-04-08 11:10:51.135085,0xdeca01000000000b,0xdeca020000000001,101714335458,100
2016-04-08 11:10:51.154085,0xdeca010000000028,0xdeca020000000001,102885042692,106
2016-04-08 11:10:51.175085,0xdeca01000000001f,0xdeca020000000001,104252640541,101
2016-04-08 11:10:51.228085,0xdeca030000000002,0xdeca020000000001,107601931017,207
2016-04-08 11:10:51.234085,0xdeca01000000001e,0xdeca020000000001,108008525116,101
2016-04-08 11:10:51.242085,0xdeca01000000000a,0xdeca020000000001,108541712162,101
2016-04-08 11:10:51.293085,0xdeca010000000028,0xdeca020000000001,111813133759,107
2016-04-08 11:10:51.328085,0xdeca030000000002,0xdeca020000000001,113991713104,208
2016-04-08 11:10:51.359085,0xdeca010000000014,0xdeca020000000001,116015293316,101
2016-04-08 11:10:51.371085,0xdeca010000000050,0xdeca020000000001,116777836460,95
2016-04-08 11:10:51.401085,0xdeca01000000001f,0xdeca020000000001,118687337509,102
2016-04-08 11:10:51.428085,0xdeca030000000002,0xdeca020000000001,120381495197,209
2016-04-08 11:10:51.444085,0xdeca01000000000a,0xdeca020000000001,121407589932,102
2016-04-08 11:10:51.458085,0xdeca010000000015,0xdeca020000000001,122321790319,109
2016-04-08 11:10:51.464085,0xdeca01000000001e,0xdeca020000000001,122735720059,102
2016-04-08 11:10:51.476085,0xdeca010000000016,0xdeca020000000001,123458825197,101
2016-04-08 11:10:51.528085,0xdeca030000000002,0xdeca020000000001,126771277283,210
2016-04-08 11:10:51.576085,0xdeca01000000001e,0xdeca020000000001,129842954299,103
2016-04-08 11:10:51.580085,0xdeca010000000050,0xdeca020000000001,130121225479,96
2016-04-08 11:10:51.589085,0xdeca01000000000a,0xdeca020000000001,130678736342,103
2016-04-08 11:10:51.593085,0xdeca010000000016,0xdeca020000000001,130964266071,102
2016-04-08 11:10:51.628085,0xdeca030000000002,0xdeca020000000001,133161059363,211
2016-04-08 11:10:51.647085,0xdeca01000000000b,0xdeca020000000001,134392162657,103
2016-04-08 11:10:51.674085,0xdeca01000000001f,0xdeca020000000001,136142318338,103
2016-04-08 11:10:51.687085,0xdeca010000000046,0xdeca020000000001,136938614990,102
2016-04-08 11:10:51.705085,0xdeca010000000014,0xdeca020000000001,138083144166,103
2016-04-08 11:10:51.728085,0xdeca030000000002,0xdeca020000000001,139550841453,212
2016-04-08 11:10:51.741085,0xdeca010000000028,0xdeca020000000001,140428206059,109
2016-04-08 11:10:51.806085,0xdeca010000000014,0xdeca020000000001,144564028491,104
2016-04-08 11:10:51.828085,0xdeca030000000002,0xdeca020000000001,145940623530,213
2016-04-08 11:10:51.841085,0xdeca01000000000b,0xdeca020000000001,146798407307,104
2016-04-08 11:10:51.865085,0xdeca010000000050,0xdeca020000000001,148332379183,97
2016-04-08 11:10:51.870085,0xdeca010000000016,0xdeca020000000001,148662161867,103
2016-04-08 11:10:51.874085,0xdeca01000000000a,0xdeca020000000001,148921778665,104
2016-04-08 11:10:51.878085,0xdeca010000000015,0xdeca020000000001,149161760891,111
2016-04-08 11:10:51.901085,0xdeca01000000001e,0xdeca020000000001,150608448635,105
2016-04-08 11:10:51.928085,0xdeca030000000002,0xdeca020000000001,152330405609,214
2016-04-08 11:10:51.972085,0xdeca01000000001f,0xdeca020000000001,155167346834,104
2016-04-08 11:10:52.028085,0xdeca030000000002,0xdeca020000000001,158720187693,215
2016-04-08 11:10:52.034085,0xdeca01000000001e,0xdeca020000000001,159151626619,106
2016-04-08 11:10:52.061085,0xdeca010000000016,0xdeca020000000001,160855407002,104
2016-04-08 11:10:52.085085,0xdeca010000000014,0xdeca020000000001,162412136390,105
2016-04-08 11:10:52.090085,0xdeca010000000015,0xdeca020000000001,162696676768,112
2016-04-08 11:10:52.097085,0xdeca010000000050,0xdeca020000000001,163135313494,98
2016-04-08 11:10:52.102085,0xdeca01000000000b,0xdeca020000000001,163454225992,105
2016-04-08 11:10:52.128085,0xdeca030000000002,0xdeca020000000001,165109969772,216
2016-04-08 11:10:52.140085,0xdeca01000000000a,0xdeca020000000001,165918507350,105
2016-04-08 11:10:52.150085,0xdeca01000000001f,0xdeca020000000001,166559253402,105
2016-04-08 11:10:52.207085,0xdeca010000000016,0xdeca020000000001,170197836271,105
2016-04-08 11:10:52.228085,0xdeca030000000002,0xdeca020000000001,171499751876,217
2016-04-08 11:10:52.274085,0xdeca010000000046,0xdeca020000000001,174465982175,105
2016-04-08 11:10:52.294085,0xdeca010000000028,0xdeca020000000001,175761584053,111
2016-04-08 11:10:52.298085,0xdeca01000000001f,0xdeca020000000001,176025849533,106
2016-04-08 11:10:52.301085,0xdeca01000000000a,0xdeca020000000001,176195212270,106
2016-04-08 11:10:52.328085,0xdeca030000000002,0xdeca020000000001,177889533965,218
2016-04-08 11:10:52.344085,0xdeca010000000016,0xdeca020000000001,178968946781,106
2016-04-08 11:10:52.358085,0xdeca010000000015,0xdeca020000000001,179858442389,114
2016-04-08 11:10:52.369085,0xdeca010000000014,0xdeca020000000001,180522806157,106
2016-04-08 11:10:52.428085,0xdeca030000000002,0xdeca020000000001,184279316043,219
2016-04-08 11:10:52.434085,0xdeca01000000000b,0xdeca020000000001,184669265731,107
2016-04-08 11:10:52.441085,0xdeca01000000001f,0xdeca020000000001,185141232849,107
2016-04-08 11:10:52.473085,0xdeca010000000014,0xdeca020000000001,187196145859,107
2016-04-08 11:10:52.496085,0xdeca010000000046,0xdeca020000000001,188662055072,106
2016-04-08 11:10:52.505085,0xdeca010000000015,0xdeca020000000001,189238525007,115
2016-04-08 11:10:52.528085,0xdeca030000000002,0xdeca020000000001,190669098138,220
2016-04-08 11:10:52.574085,0xdeca010000000016,0xdeca020000000001,193637051223,107
2016-04-08 11:10:52.578085,0xdeca010000000028,0xdeca020000000001,193922475545,112
2016-04-08 11:10:52.602085,0xdeca010000000014,0xdeca020000000001,195445633484,108
2016-04-08 11:10:52.628085,0xdeca030000000002,0xdeca020000000001,197058880228,221
2016-04-08 11:10:52.678085,0xdeca01000000001f,0xdeca020000000001,200259086278,108
2016-04-08 11:10:52.688085,0xdeca010000000016,0xdeca020000000001,200943875166,108
2016-04-08 11:10:52.699085,0xdeca010000000015,0xdeca020000000001,201651306281,116
2016-04-08 11:10:52.728085,0xdeca030000000002,0xdeca020000000001,203448662308,222
2016-04-08 11:10:52.781085,0xdeca010000000046,0xdeca020000000001,206858307451,108
2016-04-08 11:10:52.799085,0xdeca010000000014,0xdeca020000000001,207970328423,109
2016-04-08 11:10:52.806085,0xdeca01000000001e,0xdeca020000000001,208448637059,110
2016-04-08 11:10:52.828085,0xdeca030000000002,0xdeca020000000001,209838444387,223
2016-04-08 11:10:52.848085,0xdeca01000000000b,0xdeca020000000001,211016750103,109
2016-04-08 11:10:52.855085,0xdeca010000000028,0xdeca020000000001,211573321196,113
2016-04-08 11:10:52.862085,0xdeca01000000001f,0xdeca020000000001,212060677297,109
2016-04-08 11:10:52.883085,0xdeca01000000000a,0xdeca020000000001,213353793568,110
2016-04-08 11:10:52.897085,0xdeca010000000016,0xdeca020000000001,214248658289,109
2016-04-08 11:10:52.928085,0xdeca030000000002,0xdeca020000000001,216228226474,224
2016-04-08 11:10:52.949085,0xdeca010000000050,0xdeca020000000001,217587610971,102
2016-04-08 11:10:53.005085,0xdeca010000000015,0xdeca020000000001,221162624399,118
2016-04-08 11:10:53.028085,0xdeca030000000002,0xdeca020000000001,222618008545,225
2016-04-08 11:10:53.037085,0xdeca01000000001e,0xdeca020000000001,223191068065,111
2016-04-08 11:10:53.045085,0xdeca01000000001f,0xdeca020000000001,223758557732,110
2016-04-08 11:10:53.062085,0xdeca01000000000a,0xdeca020000000001,224823590365,111
2016-04-08 11:10:53.087085,0xdeca010000000014,0xdeca020000000001,226398772517,110
2016-04-08 11:10:53.091085,0xdeca010000000028,0xdeca020000000001,226702125212,114
2016-04-08 11:10:53.128085,0xdeca030000000002,0xdeca020000000001,229007790632,226
2016-04-08 11:10:53.154085,0xdeca01000000000b,0xdeca020000000001,230695893653,111
2016-04-08 11:10:53.161085,0xdeca01000000001f,0xdeca020000000001,231142543114,111
2016-04-08 11:10:53.170085,0xdeca010000000050,0xdeca020000000001,231707584003,103
2016-04-08 11:10:53.185085,0xdeca010000000015,0xdeca020000000001,232705375495,119
2016-04-08 11:10:53.188085,0xdeca010000000046,0xdeca020000000001,232886240910,110
2016-04-08 11:10:53.228085,0xdeca030000000002,0xdeca020000000001,235397572722,227
2016-04-08 11:10:53.238085,0xdeca01000000000a,0xdeca020000000001,236044951526,112
2016-04-08 11:10:53.270085,0xdeca010000000016,0xdeca020000000001,238113748027,111
2016-04-08 11:10:53.280085,0xdeca010000000028,0xdeca020000000001,238723376052,115
2016-04-08 11:10:53.302085,0xdeca01000000001e,0xdeca020000000001,240137341501,112
2016-04-08 11:10:53.328085,0xdeca030000000002,0xdeca020000000001,241787354828,228
2016-04-08 11:10:53.363085,0xdeca01000000000b,0xdeca020000000001,244067762614,112
2016-04-08 11:10:53.367085,0xdeca01000000001f,0xdeca020000000001,244309906901,112
2016-04-08 11:10:53.428085,0xdeca030000000002,0xdeca020000000001,248177136918,229
2016-04-08 11:10:53.458085,0xdeca010000000028,0xdeca020000000001,250128827022,116
2016-04-08 11:10:53.461085,0xdeca010000000050,0xdeca020000000001,250307867568,104
2016-04-08 11:10:53.471085,0xdeca01000000001e,0xdeca020000000001,250927620184,113
2016-04-08 11:10:53.528085,0xdeca030000000002,0xdeca020000000001,254566919017,230
2016-04-08 11:10:53.536085,0xdeca010000000046,0xdeca020000000001,255079387831,112
2016-04-08 11:10:53.566085,0xdeca01000000001f,0xdeca020000000001,256992956301,113
2016-04-08 11:10:53.578085,0xdeca010000000016,0xdeca020000000001,257814371500,113
2016-04-08 11:10:53.628085,0xdeca030000000002,0xdeca020000000001,260956701091,231
2016-04-08 11:10:53.652085,0xdeca010000000028,0xdeca020000000001,262523453068,117
2016-04-08 11:10:53.657085,0xdeca01000000001e,0xdeca020000000001,262838531874,114
2016-04-08 11:10:53.678085,0xdeca01000000001f,0xdeca020000000001,264175442854,114
2016-04-08 11:10:53.728085,0xdeca030000000002,0xdeca020000000001,267346483170,232
2016-04-08 11:10:53.769085,0xdeca01000000000b,0xdeca020000000001,269999276856,114
2016-04-08 11:10:53.781085,0xdeca010000000014,0xdeca020000000001,270746036374,113
2016-04-08 11:10:53.789085,0xdeca010000000016,0xdeca020000000001,271253747290,114
2016-04-08 11:10:53.792085,0xdeca010000000046,0xdeca020000000001,271470697519,113
2016-04-08 11:10:53.799085,0xdeca01000000000a,0xdeca020000000001,271921537477,114
2016-04-08 11:10:53.828085,0xdeca030000000002,0xdeca020000000001,273736265259,233
2016-04-08 11:10:53.831085,0xdeca01000000001e,0xdeca020000000001,273939576773,115
2016-04-08 11:10:53.841085,0xdeca010000000028,0xdeca020000000001,274616257892,118
2016-04-08 11:10:53.928085,0xdeca030000000002,0xdeca020000000001,280126047332,234
2016-04-08 11:10:53.934085,0xdeca01000000001f,0xdeca020000000001,280502906418,115
2016-04-08 11:10:53.956085,0xdeca01000000000b,0xdeca020000000001,281975716069,115
2016-04-08 11:10:53.962085,0xdeca01000000001e,0xdeca020000000001,282329183099,116
2016-04-08 11:10:53.967085,0xdeca010000000015,0xdeca020000000001,282633559290,123
2016-04-08 11:10:53.984085,0xdeca010000000016,0xdeca020000000001,283728496938,115
2016-04-08 11:10:54.028085,0xdeca030000000002,0xdeca020000000001,286515829403,235
2016-04-08 11:10:54.065085,0xdeca010000000014,0xdeca020000000001,288898702349,114
2016-04-08 11:10:54.075085,0xdeca010000000050,0xdeca020000000001,289521324950,108
2016-04-08 11:10:54.228085,0xdeca030000000002,0xdeca020000000001,299295393579,237
2016-04-08 11:10:54.237085,0xdeca010000000015,0xdeca020000000001,299874094357,125
2016-04-08 11:10:54.293085,0xdeca010000000028,0xdeca020000000001,303479345195,120
2016-04-08 11:10:54.328085,0xdeca030000000002,0xdeca020000000001,305685175653,238
2016-04-08 11:10:54.338085,0xdeca010000000046,0xdeca020000000001,306356896561,116
2016-04-08 11:10:54.343085,0xdeca010000000016,0xdeca020000000001,306642344839,117
2016-04-08 11:10:54.366085,0xdeca010000000050,0xdeca020000000001,308142735939,110
2016-04-08 11:10:54.383085,0xdeca01000000000b,0xdeca020000000001,309227551518,117
2016-04-08 11:10:54.428085,0xdeca030000000002,0xdeca020000000001,312074957776,239
2016-04-08 11:10:54.444085,0xdeca01000000000a,0xdeca020000000001,313123659082,118
2016-04-08 11:10:54.448085,0xdeca010000000016,0xdeca020000000001,313358530119,118
2016-04-08 11:10:54.452085,0xdeca01000000001f,0xdeca020000000001,313633068534,117
2016-04-08 11:10:54.466085,0xdeca010000000015,0xdeca020000000001,314509442762,126
2016-04-08 11:10:54.471085,0xdeca010000000050,0xdeca020000000001,314839736382,111
2016-04-08 11:10:54.528085,0xdeca030000000002,0xdeca020000000001,318464739819,240
2016-04-08 11:10:54.545085,0xdeca01000000000a,0xdeca020000000001,319610942555,119
2016-04-08 11:10:54.555085,0xdeca010000000046,0xdeca020000000001,320239070775,117
2016-04-08 11:10:54.564085,0xdeca010000000014,0xdeca020000000001,320819255586,117
2016-04-08 11:10:54.588085,0xdeca01000000001e,0xdeca020000000001,322341589769,119
2016-04-08 11:10:54.599085,0xdeca010000000050,0xdeca020000000001,323046690864,112
2016-04-08 11:10:54.628085,0xdeca030000000002,0xdeca020000000001,324854521900,241
2016-04-08 11:10:54.638085,0xdeca010000000015,0xdeca020000000001,325542830182,127
2016-04-08 11:10:54.644085,0xdeca01000000000b,0xdeca020000000001,325867463863,118
2016-04-08 11:10:54.653085,0xdeca010000000028,0xdeca020000000001,326462292258,122
2016-04-08 11:10:54.687085,0xdeca01000000000a,0xdeca020000000001,328625613932,120
2016-04-08 11:10:54.728085,0xdeca030000000002,0xdeca020000000001,331244304086,242
2016-04-08 11:10:54.783085,0xdeca010000000050,0xdeca020000000001,334782367873,113
2016-04-08 11:10:54.828085,0xdeca030000000002,0xdeca020000000001,337634086074,243
2016-04-08 11:10:54.832085,0xdeca010000000015,0xdeca020000000001,337944803685,128
2016-04-08 11:10:54.856085,0xdeca01000000001e,0xdeca020000000001,339439498478,120
2016-04-08 11:10:54.908085,0xdeca01000000001f,0xdeca020000000001,342762450402,119
2016-04-08 11:10:54.928085,0xdeca030000000002,0xdeca020000000001,344023868175,244
2016-04-08 11:10:54.993085,0xdeca010000000016,0xdeca020000000001,348180145574,120
2016-04-08 11:10:55.028085,0xdeca030000000002,0xdeca020000000001,350413650260,245
2016-04-08 11:10:55.062085,0xdeca01000000001e,0xdeca020000000001,352621953943,121
2016-04-08 11:10:55.065085,0xdeca01000000001f,0xdeca020000000001,352824277916,120
2016-04-08 11:10:55.075085,0xdeca010000000015,0xdeca020000000001,353435607232,129
2016-04-08 11:10:55.091085,0xdeca010000000046,0xdeca020000000001,354456133090,119
