Host ISO,txEUI,rxEUI,timestamp,snr
2016-04-08 09:44:20.952099,0xdeca01000000001e,0xdeca020000000001,991735916835,239
2016-04-08 09:44:20.952099,0xdeca010000000028,0xdeca020000000001,991948021363,6
2016-04-08 09:44:20.952099,0xdeca01000000000a,0xdeca020000000001,992105304452,235
2016-04-08 09:44:20.967698,0xdeca010000000050,0xdeca020000000001,992433784871,237
2016-04-08 09:44:20.967698,0xdeca010000000028,0xdeca020000000001,992735541789,7
2016-04-08 09:44:20.967698,0xdeca010000000016,0xdeca020000000001,992942896648,250
2016-04-08 09:44:20.983298,0xdeca01000000001e,0xdeca020000000001,993240980759,240
2016-04-08 09:44:20.983298,0xdeca01000000001f,0xdeca020000000001,993586162621,250
2016-04-08 09:44:20.983298,0xdeca010000000016,0xdeca020000000001,993919131258,251
2016-04-08 09:44:20.998897,0xdeca010000000015,0xdeca020000000001,994205017851,1
2016-04-08 09:44:20.998897,0xdeca010000000028,0xdeca020000000001,994728786946,9
2016-04-08 09:44:20.998897,0xdeca01000000000a,0xdeca020000000001,994943380845,237
2016-04-08 09:44:21.014497,0xdeca01000000001f,0xdeca020000000001,995215249718,251
2016-04-08 09:44:21.014497,0xdeca010000000016,0xdeca020000000001,995471193038,252
2016-04-08 09:44:21.014497,0xdeca030000000002,0xdeca020000000001,995807500259,205
2016-04-08 09:44:21.030096,0xdeca01000000001f,0xdeca020000000001,996160318760,252
2016-04-08 09:44:21.030096,0xdeca01000000000a,0xdeca020000000001,996504483590,238
2016-04-08 09:44:21.030096,0xdeca010000000015,0xdeca020000000001,996804720750,3
2016-04-08 09:44:21.045696,0xdeca010000000016,0xdeca020000000001,997215376575,253
2016-04-08 09:44:21.045696,0xdeca01000000001f,0xdeca020000000001,997539632256,253
2016-04-08 09:44:21.045696,0xdeca01000000000a,0xdeca020000000001,997876048986,239
2016-04-08 09:44:21.045696,0xdeca010000000016,0xdeca020000000001,998040106702,254
2016-04-08 09:44:21.061295,0xdeca01000000001e,0xdeca020000000001,998505849600,244
2016-04-08 09:44:21.061295,0xdeca01000000000a,0xdeca020000000001,998685818895,240
2016-04-08 09:44:21.061295,0xdeca01000000001f,0xdeca020000000001,998934399480,254
2016-04-08 09:44:21.076895,0xdeca010000000014,0xdeca020000000001,999329296364,254
2016-04-08 09:44:21.076895,0xdeca010000000016,0xdeca020000000001,999648704719,255
2016-04-08 09:44:21.076895,0xdeca010000000028,0xdeca020000000001,999903918956,13
2016-04-08 09:44:21.092494,0xdeca01000000000a,0xdeca020000000001,1000254969086,241
2016-04-08 09:44:21.092494,0xdeca010000000028,0xdeca020000000001,1000610007880,14
2016-04-08 09:44:21.092494,0xdeca01000000001f,0xdeca020000000001,1000857399923,0
2016-04-08 09:44:21.108094,0xdeca01000000000a,0xdeca020000000001,1001213971511,242
