Host ISO,txEUI,rxEUI,timestamp,snr
2016-04-08 09:38:53.911094,0xdeca030000000002,0xdeca020000000001,984822180036,205
2016-04-08 09:38:53.942293,0xdeca01000000001f,0xdeca020000000001,986942215583,38
2016-04-08 09:38:53.973492,0xdeca010000000046,0xdeca020000000001,988407354167,38
2016-04-08 09:38:54.004691,0xdeca030000000002,0xdeca020000000001,991211962915,206
2016-04-08 09:38:54.035890,0xdeca010000000015,0xdeca020000000001,992376512162,38
2016-04-08 09:38:54.082688,0xdeca01000000001e,0xdeca020000000001,995655554032,40
2016-04-08 09:38:54.098288,0xdeca01000000000a,0xdeca020000000001,996436380726,42
2016-04-08 09:38:54.099288,0xdeca030000000002,0xdeca020000000001,997601745811,207
2016-04-08 09:38:54.114288,0xdeca010000000028,0xdeca020000000001,999216645947,42
2016-04-08 09:38:54.188288,0xdeca030000000002,0xdeca020000000001,1003991528703,208
2016-04-08 09:38:54.250288,0xdeca010000000050,0xdeca020000000001,1007907601857,41
2016-04-08 09:38:54.259288,0xdeca010000000016,0xdeca020000000001,1008503400128,43
2016-04-08 09:38:54.288288,0xdeca030000000002,0xdeca020000000001,1010381311612,209
2016-04-08 09:38:54.351288,0xdeca01000000000a,0xdeca020000000001,1014352069942,43
2016-04-08 09:38:54.385288,0xdeca01000000001e,0xdeca020000000001,1016478849904,41
2016-04-08 09:38:54.389288,0xdeca030000000002,0xdeca020000000001,1016771094521,210
2016-04-08 09:38:54.395288,0xdeca010000000015,0xdeca020000000001,1017169024232,39
2016-04-08 09:38:54.398288,0xdeca01000000001f,0xdeca020000000001,1017353490903,39
2016-04-08 09:38:54.414288,0xdeca010000000046,0xdeca020000000001,1018389712313,39
2016-04-08 09:38:54.476288,0xdeca010000000028,0xdeca020000000001,1022346455813,43
2016-04-08 09:38:54.488288,0xdeca030000000002,0xdeca020000000001,1023160877412,211
2016-04-08 09:38:54.511288,0xdeca01000000000b,0xdeca020000000001,1024587898883,40
2016-04-08 09:38:54.588288,0xdeca030000000002,0xdeca020000000001,1029550660319,212
2016-04-08 09:38:54.676288,0xdeca010000000014,0xdeca020000000001,1035164730347,46
2016-04-08 09:38:54.688288,0xdeca030000000002,0xdeca020000000001,1035940443220,213
2016-04-08 09:38:54.726288,0xdeca010000000015,0xdeca020000000001,1038312287282,40
2016-04-08 09:38:54.788288,0xdeca030000000002,0xdeca020000000001,1042330226141,214
2016-04-08 09:38:54.847288,0xdeca010000000016,0xdeca020000000001,1046080814621,44
2016-04-08 09:38:54.888288,0xdeca030000000002,0xdeca020000000001,1048720009067,215
2016-04-08 09:38:54.930288,0xdeca010000000028,0xdeca020000000001,1051346423746,44
2016-04-08 09:38:54.944288,0xdeca01000000001e,0xdeca020000000001,1052264012222,42
2016-04-08 09:38:54.952288,0xdeca01000000000a,0xdeca020000000001,1052791981127,44
2016-04-08 09:38:54.955288,0xdeca010000000046,0xdeca020000000001,1052964036549,40
2016-04-08 09:38:54.964288,0xdeca010000000050,0xdeca020000000001,1053521798335,42
2016-04-08 09:38:54.988288,0xdeca030000000002,0xdeca020000000001,1055109791982,216
2016-04-08 09:38:55.041288,0xdeca01000000001f,0xdeca020000000001,1058436006775,40
2016-04-08 09:38:55.088288,0xdeca030000000002,0xdeca020000000001,1061499574900,217
2016-04-08 09:38:55.134288,0xdeca010000000014,0xdeca020000000001,1064414642411,47
2016-04-08 09:38:55.188288,0xdeca030000000002,0xdeca020000000001,1067889357824,218
2016-04-08 09:38:55.200288,0xdeca01000000000b,0xdeca020000000001,1068626124378,41
2016-04-08 09:38:55.237288,0xdeca010000000015,0xdeca020000000001,1070977440813,41
2016-04-08 09:38:55.252288,0xdeca010000000046,0xdeca020000000001,1071937998035,41
