Host ISO,txEUI,rxEUI,timestamp,snr
2016-04-11 11:27:06.060333,0xdeca03000000000a,0xdeca020000000008,176716179327,3
2016-04-11 11:27:06.060333,0xdeca03000000000a,0xdeca020000000003,176162964151,3
2016-04-11 11:27:06.060333,0xdeca03000000000a,0xdeca020000000007,175573552221,3
2016-04-11 11:27:06.060333,0xdeca03000000000a,0xdeca020000000001,181052479970,3
2016-04-11 11:27:06.060333,0xdeca03000000000a,0xdeca020000000006,180321946223,3
2016-04-11 11:27:06.060333,0xdeca03000000000a,0xdeca020000000002,179740327675,3
2016-04-11 11:27:06.075933,0xdeca03000000000a,0xdeca020000000004,177997366656,3
2016-04-11 11:27:06.075933,0xdeca03000000000a,0xdeca020000000005,177345110640,3
2016-04-11 11:27:11.067901,0xdeca03000000000a,0xdeca020000000008,496202843480,4
2016-04-11 11:27:11.067901,0xdeca03000000000a,0xdeca020000000003,495651090277,4
2016-04-11 11:27:11.067901,0xdeca03000000000a,0xdeca020000000007,495059061225,4
2016-04-11 11:27:11.067901,0xdeca03000000000a,0xdeca020000000001,500539871030,4
2016-04-11 11:27:11.067901,0xdeca03000000000a,0xdeca020000000006,499808668252,4
2016-04-11 11:27:11.067901,0xdeca03000000000a,0xdeca020000000002,499226023818,4
2016-04-11 11:27:11.067901,0xdeca03000000000a,0xdeca020000000004,497484804377,4
2016-04-11 11:27:11.067901,0xdeca03000000000a,0xdeca020000000005,496833330806,4
2016-04-11 11:27:16.059869,0xdeca03000000000a,0xdeca020000000008,815689506946,5
2016-04-11 11:27:16.059869,0xdeca03000000000a,0xdeca020000000003,815139215905,5
2016-04-11 11:27:16.059869,0xdeca03000000000a,0xdeca020000000007,814544569574,5
2016-04-11 11:27:16.059869,0xdeca03000000000a,0xdeca020000000001,820027261526,5
2016-04-11 11:27:16.059869,0xdeca03000000000a,0xdeca020000000006,819295389727,5
2016-04-11 11:27:16.075469,0xdeca03000000000a,0xdeca020000000002,818711719398,5
2016-04-11 11:27:16.075469,0xdeca03000000000a,0xdeca020000000004,816972241679,5
2016-04-11 11:27:16.075469,0xdeca03000000000a,0xdeca020000000005,816321550412,5
2016-04-11 11:27:21.067437,0xdeca03000000000a,0xdeca020000000002,38685786702,6
2016-04-11 11:27:21.067437,0xdeca03000000000a,0xdeca020000000004,36948050779,6
2016-04-11 11:27:21.067437,0xdeca03000000000a,0xdeca020000000005,36298141701,6
2016-04-11 11:27:21.067437,0xdeca03000000000a,0xdeca020000000008,35664542040,6
2016-04-11 11:27:21.067437,0xdeca03000000000a,0xdeca020000000003,35115713251,6
