Host ISO,txEUI,rxEUI,timestamp,snr
2016-04-11 11:43:19.731631,0xdeca03000000000a,0xdeca020000000005,644375884740,100
2016-04-11 11:43:19.731631,0xdeca03000000000a,0xdeca020000000008,643955676184,100
2016-04-11 11:43:19.731631,0xdeca03000000000a,0xdeca020000000003,643402216924,100
2016-04-11 11:43:19.731631,0xdeca03000000000a,0xdeca020000000007,642895000430,100
2016-04-11 11:43:19.731631,0xdeca03000000000a,0xdeca020000000001,647942733928,100
2016-04-11 11:43:19.731631,0xdeca03000000000a,0xdeca020000000006,647186288705,100
2016-04-11 11:43:19.731631,0xdeca03000000000a,0xdeca020000000002,646665402643,100
2016-04-11 11:43:19.731631,0xdeca03000000000a,0xdeca020000000004,644863099497,100
2016-04-11 11:43:19.825228,0xdeca03000000000a,0xdeca020000000008,650345425435,101
2016-04-11 11:43:19.825228,0xdeca03000000000a,0xdeca020000000003,649791995550,101
2016-04-11 11:43:19.825228,0xdeca03000000000a,0xdeca020000000007,649284726526,101
2016-04-11 11:43:19.825228,0xdeca03000000000a,0xdeca020000000001,654332498130,101
2016-04-11 11:43:19.825228,0xdeca03000000000a,0xdeca020000000006,653576039286,101
2016-04-11 11:43:19.825228,0xdeca03000000000a,0xdeca020000000002,653055132653,101
2016-04-11 11:43:19.825228,0xdeca03000000000a,0xdeca020000000004,651252864496,101
2016-04-11 11:43:19.825228,0xdeca03000000000a,0xdeca020000000005,650765665165,101
2016-04-11 11:43:19.918825,0xdeca03000000000a,0xdeca020000000004,657642629509,102
2016-04-11 11:43:19.918825,0xdeca03000000000a,0xdeca020000000005,657155445542,102
2016-04-11 11:43:19.918825,0xdeca03000000000a,0xdeca020000000008,656735174710,102
2016-04-11 11:43:19.934424,0xdeca03000000000a,0xdeca020000000003,656181774182,102
2016-04-11 11:43:19.934424,0xdeca03000000000a,0xdeca020000000007,655674452621,102
2016-04-11 11:43:19.934424,0xdeca03000000000a,0xdeca020000000001,660722262331,102
2016-04-11 11:43:19.934424,0xdeca03000000000a,0xdeca020000000006,659965789891,102
2016-04-11 11:43:19.934424,0xdeca03000000000a,0xdeca020000000002,659444862652,102
2016-04-11 11:43:20.028021,0xdeca03000000000a,0xdeca020000000008,663124923958,103
2016-04-11 11:43:20.028021,0xdeca03000000000a,0xdeca020000000003,662571552794,103
2016-04-11 11:43:20.028021,0xdeca03000000000a,0xdeca020000000007,662064178712,103
2016-04-11 11:43:20.028021,0xdeca03000000000a,0xdeca020000000001,667112026526,103
2016-04-11 11:43:20.028021,0xdeca03000000000a,0xdeca020000000006,666355540477,103
2016-04-11 11:43:20.028021,0xdeca03000000000a,0xdeca020000000002,665834592664,103
2016-04-11 11:43:20.028021,0xdeca03000000000a,0xdeca020000000004,664032394515,103
2016-04-11 11:43:20.028021,0xdeca03000000000a,0xdeca020000000005,663545225931,103
2016-04-11 11:43:20.121618,0xdeca03000000000a,0xdeca020000000008,669514673204,104
2016-04-11 11:43:20.121618,0xdeca03000000000a,0xdeca020000000003,668961331421,104
2016-04-11 11:43:20.137218,0xdeca03000000000a,0xdeca020000000007,668453904798,104
2016-04-11 11:43:20.137218,0xdeca03000000000a,0xdeca020000000001,673501790739,104
2016-04-11 11:43:20.137218,0xdeca03000000000a,0xdeca020000000006,672745291065,104
2016-04-11 11:43:20.137218,0xdeca03000000000a,0xdeca020000000002,672224322668,104
2016-04-11 11:43:20.137218,0xdeca03000000000a,0xdeca020000000004,670422159543,104
2016-04-11 11:43:20.137218,0xdeca03000000000a,0xdeca020000000005,669935006346,104
2016-04-11 11:43:20.230815,0xdeca03000000000a,0xdeca020000000008,675904422467,105
2016-04-11 11:43:20.230815,0xdeca03000000000a,0xdeca020000000003,675351110043,105
2016-04-11 11:43:20.230815,0xdeca03000000000a,0xdeca020000000007,674843630893,105
2016-04-11 11:43:20.230815,0xdeca03000000000a,0xdeca020000000001,679891554939,105
2016-04-11 11:43:20.230815,0xdeca03000000000a,0xdeca020000000006,679135041671,105
2016-04-11 11:43:20.230815,0xdeca03000000000a,0xdeca020000000002,678614052681,105
2016-04-11 11:43:20.230815,0xdeca03000000000a,0xdeca020000000004,676811924547,105
2016-04-11 11:43:20.230815,0xdeca03000000000a,0xdeca020000000005,676324786771,105
2016-04-11 11:43:20.293213,0xdeca010000000014,0xdeca020000000008,680314013056,107
2016-04-11 11:43:20.293213,0xdeca010000000014,0xdeca020000000003,679760720821,107
2016-04-11 11:43:20.293213,0xdeca010000000014,0xdeca020000000007,679253205348,107
2016-04-11 11:43:20.293213,0xdeca010000000014,0xdeca020000000001,684301156017,107
2016-04-11 11:43:20.293213,0xdeca010000000014,0xdeca020000000006,683544633235,107
2016-04-11 11:43:20.293213,0xdeca010000000014,0xdeca020000000002,683023629957,107
2016-04-11 11:43:20.293213,0xdeca010000000014,0xdeca020000000004,681221525813,107
2016-04-11 11:43:20.293213,0xdeca010000000014,0xdeca020000000005,680734399296,107
2016-04-11 11:43:20.324412,0xdeca03000000000a,0xdeca020000000005,682714567127,106
2016-04-11 11:43:20.324412,0xdeca03000000000a,0xdeca020000000008,682294171693,106
2016-04-11 11:43:20.324412,0xdeca03000000000a,0xdeca020000000003,681740888664,106
2016-04-11 11:43:20.324412,0xdeca03000000000a,0xdeca020000000007,681233356983,106
2016-04-11 11:43:20.324412,0xdeca03000000000a,0xdeca020000000001,686281319129,106
2016-04-11 11:43:20.324412,0xdeca03000000000a,0xdeca020000000006,685524792247,106
2016-04-11 11:43:20.324412,0xdeca03000000000a,0xdeca020000000002,685003782670,106
2016-04-11 11:43:20.324412,0xdeca03000000000a,0xdeca020000000004,683201689552,106
2016-04-11 11:43:20.402409,0xdeca010000000014,0xdeca020000000008,687534831709,108
2016-04-11 11:43:20.402409,0xdeca010000000014,0xdeca020000000003,686981572666,108
2016-04-11 11:43:20.402409,0xdeca010000000014,0xdeca020000000007,686473997821,108
2016-04-11 11:43:20.402409,0xdeca010000000014,0xdeca020000000001,691521991567,108
2016-04-11 11:43:20.418009,0xdeca010000000014,0xdeca020000000006,690765453376,108
2016-04-11 11:43:20.418009,0xdeca010000000014,0xdeca020000000002,690244426852,108
2016-04-11 11:43:20.418009,0xdeca010000000014,0xdeca020000000004,688442362268,108
2016-04-11 11:43:20.418009,0xdeca010000000014,0xdeca020000000005,687955253160,108
2016-04-11 11:43:20.418009,0xdeca03000000000a,0xdeca020000000006,691914542840,107
2016-04-11 11:43:20.433608,0xdeca03000000000a,0xdeca020000000002,691393512664,107
2016-04-11 11:43:20.433608,0xdeca03000000000a,0xdeca020000000004,689591454552,107
2016-04-11 11:43:20.433608,0xdeca03000000000a,0xdeca020000000005,689104347540,107
2016-04-11 11:43:20.433608,0xdeca03000000000a,0xdeca020000000008,688683920956,107
2016-04-11 11:43:20.433608,0xdeca03000000000a,0xdeca020000000003,688130667287,107
2016-04-11 11:43:20.433608,0xdeca03000000000a,0xdeca020000000007,687623083083,107
2016-04-11 11:43:20.433608,0xdeca03000000000a,0xdeca020000000001,692671083343,107
2016-04-11 11:43:20.480407,0xdeca010000000014,0xdeca020000000002,695276661072,109
2016-04-11 11:43:20.480407,0xdeca010000000014,0xdeca020000000004,693474624066,109
2016-04-11 11:43:20.480407,0xdeca010000000014,0xdeca020000000005,692987527070,109
2016-04-11 11:43:20.480407,0xdeca010000000014,0xdeca020000000008,692567081089,109
2016-04-11 11:43:20.496006,0xdeca010000000014,0xdeca020000000003,692013845162,109
2016-04-11 11:43:20.496006,0xdeca010000000014,0xdeca020000000007,691506228952,109
2016-04-11 11:43:20.496006,0xdeca010000000014,0xdeca020000000001,696554252706,109
2016-04-11 11:43:20.496006,0xdeca010000000014,0xdeca020000000006,695797703813,109
2016-04-11 11:43:20.527205,0xdeca03000000000a,0xdeca020000000003,694520445926,108
2016-04-11 11:43:20.527205,0xdeca03000000000a,0xdeca020000000007,694012809173,108
2016-04-11 11:43:20.527205,0xdeca03000000000a,0xdeca020000000001,699060847526,108
2016-04-11 11:43:20.527205,0xdeca03000000000a,0xdeca020000000006,698304293426,108
2016-04-11 11:43:20.527205,0xdeca03000000000a,0xdeca020000000002,697783242685,108
2016-04-11 11:43:20.527205,0xdeca03000000000a,0xdeca020000000004,695981219554,108
2016-04-11 11:43:20.527205,0xdeca03000000000a,0xdeca020000000005,695494127937,108
2016-04-11 11:43:20.527205,0xdeca03000000000a,0xdeca020000000008,695073670214,108
2016-04-11 11:43:20.605203,0xdeca010000000014,0xdeca020000000001,704603394612,110
2016-04-11 11:43:20.605203,0xdeca010000000014,0xdeca020000000006,703846828581,110
2016-04-11 11:43:20.620802,0xdeca010000000014,0xdeca020000000002,703325759890,110
2016-04-11 11:43:20.620802,0xdeca010000000014,0xdeca020000000004,701523766981,110
2016-04-11 11:43:20.620802,0xdeca010000000014,0xdeca020000000005,701036689379,110
2016-04-11 11:43:20.620802,0xdeca010000000014,0xdeca020000000008,700616204165,110
2016-04-11 11:43:20.620802,0xdeca010000000014,0xdeca020000000003,700063005236,110
2016-04-11 11:43:20.620802,0xdeca010000000014,0xdeca020000000007,699555322873,110
2016-04-11 11:43:20.620802,0xdeca03000000000a,0xdeca020000000008,701463419469,109
2016-04-11 11:43:20.620802,0xdeca03000000000a,0xdeca020000000003,700910224538,109
2016-04-11 11:43:20.620802,0xdeca03000000000a,0xdeca020000000007,700402535263,109
2016-04-11 11:43:20.620802,0xdeca03000000000a,0xdeca020000000001,705450611730,109
2016-04-11 11:43:20.620802,0xdeca03000000000a,0xdeca020000000006,704694044021,109
2016-04-11 11:43:20.620802,0xdeca03000000000a,0xdeca020000000002,704172972688,109
2016-04-11 11:43:20.636402,0xdeca03000000000a,0xdeca020000000004,702370984580,109
2016-04-11 11:43:20.636402,0xdeca03000000000a,0xdeca020000000005,701883908367,109
2016-04-11 11:43:20.729999,0xdeca03000000000a,0xdeca020000000008,707853168723,110
2016-04-11 11:43:20.729999,0xdeca03000000000a,0xdeca020000000003,707300003180,110
2016-04-11 11:43:20.729999,0xdeca03000000000a,0xdeca020000000007,706792261350,110
2016-04-11 11:43:20.729999,0xdeca03000000000a,0xdeca020000000001,711840375930,110
2016-04-11 11:43:20.729999,0xdeca03000000000a,0xdeca020000000006,711083794614,110
2016-04-11 11:43:20.729999,0xdeca03000000000a,0xdeca020000000002,710562702688,110
2016-04-11 11:43:20.729999,0xdeca03000000000a,0xdeca020000000004,708760749592,110
2016-04-11 11:43:20.729999,0xdeca03000000000a,0xdeca020000000005,708273688748,110
2016-04-11 11:43:20.761198,0xdeca010000000014,0xdeca020000000008,710090948657,111
2016-04-11 11:43:20.761198,0xdeca010000000014,0xdeca020000000003,709537793272,111
2016-04-11 11:43:20.761198,0xdeca010000000014,0xdeca020000000007,709030032999,111
2016-04-11 11:43:20.761198,0xdeca010000000014,0xdeca020000000001,714078161259,111
2016-04-11 11:43:20.761198,0xdeca010000000014,0xdeca020000000006,713321575054,111
2016-04-11 11:43:20.761198,0xdeca010000000014,0xdeca020000000002,712800475853,111
2016-04-11 11:43:20.761198,0xdeca010000000014,0xdeca020000000004,710998534832,111
2016-04-11 11:43:20.761198,0xdeca010000000014,0xdeca020000000005,710511480052,111
2016-04-11 11:43:20.823596,0xdeca03000000000a,0xdeca020000000008,714242917971,111
2016-04-11 11:43:20.823596,0xdeca03000000000a,0xdeca020000000003,713689781792,111
2016-04-11 11:43:20.823596,0xdeca03000000000a,0xdeca020000000007,713181987449,111
2016-04-11 11:43:20.823596,0xdeca03000000000a,0xdeca020000000001,718230140121,111
2016-04-11 11:43:20.823596,0xdeca03000000000a,0xdeca020000000006,717473545206,111
2016-04-11 11:43:20.823596,0xdeca03000000000a,0xdeca020000000002,716952432691,111
2016-04-11 11:43:20.823596,0xdeca03000000000a,0xdeca020000000004,715150514595,111
2016-04-11 11:43:20.823596,0xdeca03000000000a,0xdeca020000000005,714663469151,111
2016-04-11 11:43:20.854795,0xdeca010000000014,0xdeca020000000008,716307775318,112
2016-04-11 11:43:20.854795,0xdeca010000000014,0xdeca020000000003,715754648533,112
2016-04-11 11:43:20.854795,0xdeca010000000014,0xdeca020000000007,715246837145,112
2016-04-11 11:43:20.854795,0xdeca010000000014,0xdeca020000000001,720295002470,112
